alert_id,account_id,alert_type,risk_level,description,metric_value,threshold_value,baseline_value,time_period,timestamp
VEL-004623,NRM274389,MULE_PATTERN,medium,"Money mule pattern: 11.0% retention, 291.6h avg turnaround",0.11019677911041145,0.15,,30_days,2024-12-17 20:58:09
VEL-004624,HRK501641,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 278.0h avg turnaround",0.0,0.15,,30_days,2024-12-17 03:53:21
VEL-004625,HRK608136,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 283.3h avg turnaround",0.0,0.15,,30_days,2024-12-01 12:44:19
VEL-004626,NRM497382,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 342.5h avg turnaround",0.0,0.15,,30_days,2024-12-23 01:58:04
VEL-004627,NRM969693,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 261.7h avg turnaround",0.0,0.15,,30_days,2024-12-27 05:47:34
VEL-004628,RNG824027,MULE_PATTERN,medium,"Money mule pattern: 11.3% retention, 83.2h avg turnaround",0.1131848403559271,0.15,,30_days,2024-12-30 15:59:06
VEL-004629,NRM559469,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 454.2h avg turnaround",0.0,0.15,,30_days,2024-12-16 09:58:43
VEL-004630,MUL372793,MULE_PATTERN,high,"Money mule pattern: 15.0% retention, 85.1h avg turnaround",0.1495874234167121,0.15,,30_days,2024-12-19 18:42:20
VEL-004631,NRM539898,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 362.8h avg turnaround",0.0,0.15,,30_days,2024-12-12 17:11:35
VEL-004632,NRM705397,MULE_PATTERN,medium,"Money mule pattern: 11.0% retention, 235.6h avg turnaround",0.10988820578712952,0.15,,30_days,2024-12-29 19:16:40
VEL-004633,NRM719176,MULE_PATTERN,high,"Money mule pattern: 0.8% retention, 411.0h avg turnaround",0.007905288489811296,0.15,,30_days,2024-12-16 18:18:58
VEL-004634,NRM149405,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 347.1h avg turnaround",0.0,0.15,,30_days,2024-12-21 15:13:21
VEL-004635,MUL220096,MULE_PATTERN,high,"Money mule pattern: 3.5% retention, 48.5h avg turnaround",0.03451546239093634,0.15,,30_days,2024-12-29 11:53:27
VEL-004636,NRM712554,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 449.2h avg turnaround",0.0,0.15,,30_days,2024-12-27 19:31:10
VEL-004637,NRM865388,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 287.4h avg turnaround",0.0,0.15,,30_days,2024-12-28 20:30:34
VEL-004638,HRK523956,MULE_PATTERN,medium,"Money mule pattern: 14.5% retention, 244.5h avg turnaround",0.14480899980284323,0.15,,30_days,2024-12-23 04:25:03
VEL-004639,HRK915451,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 760.8h avg turnaround",0.0,0.15,,30_days,2024-12-22 16:04:39
VEL-004640,HRK324345,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 509.4h avg turnaround",0.0,0.15,,30_days,2024-12-25 03:29:21
VEL-004641,RNG824022,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 105.4h avg turnaround",0.0,0.15,,30_days,2024-12-21 15:30:18
VEL-004642,HRK211764,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 211.4h avg turnaround",0.0,0.15,,30_days,2024-12-25 17:38:29
VEL-004643,HRK130434,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 243.9h avg turnaround",0.0,0.15,,30_days,2024-12-25 09:44:34
VEL-004644,NRM335552,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 448.0h avg turnaround",0.0,0.15,,30_days,2024-12-28 07:43:30
VEL-004645,HRK227253,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 267.8h avg turnaround",0.0,0.15,,30_days,2024-12-29 09:41:15
VEL-004646,RNG824032,MULE_PATTERN,high,"Money mule pattern: 7.9% retention, 131.1h avg turnaround",0.07855931658218333,0.15,,30_days,2024-12-30 05:11:13
VEL-004647,NRM377370,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 446.9h avg turnaround",0.0,0.15,,30_days,2024-12-28 07:28:38
VEL-004648,NRM803204,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 221.5h avg turnaround",0.0,0.15,,30_days,2024-12-16 22:13:04
VEL-004649,RNG824031,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 96.2h avg turnaround",0.0,0.15,,30_days,2024-12-30 00:31:19
VEL-004650,NRM526833,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 338.9h avg turnaround",0.0,0.15,,30_days,2024-12-26 07:29:20
VEL-004651,NRM161483,MULE_PATTERN,high,"Money mule pattern: 5.5% retention, 245.6h avg turnaround",0.054617466322928986,0.15,,30_days,2024-12-21 14:41:44
VEL-004652,MUL335113,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 55.0h avg turnaround",0.0,0.15,,30_days,2024-12-30 00:39:47
VEL-004653,MUL915573,MULE_PATTERN,high,"Money mule pattern: 0.9% retention, 51.0h avg turnaround",0.008536650779956925,0.15,,30_days,2024-12-29 20:52:58
VEL-004654,NRM392683,MULE_PATTERN,high,"Money mule pattern: 6.9% retention, 261.5h avg turnaround",0.06883726759232081,0.15,,30_days,2024-12-29 03:50:25
VEL-004655,NRM217308,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 483.9h avg turnaround",0.0,0.15,,30_days,2024-12-23 07:10:43
VEL-004656,NRM525800,MULE_PATTERN,high,"Money mule pattern: 8.4% retention, 492.4h avg turnaround",0.08370579827097917,0.15,,30_days,2024-11-14 02:00:56
VEL-004657,NRM260265,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 269.1h avg turnaround",0.0,0.15,,30_days,2024-12-24 04:21:53
VEL-004658,NRM213346,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 316.7h avg turnaround",0.0,0.15,,30_days,2024-12-08 07:27:11
VEL-004659,NRM254511,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 486.3h avg turnaround",0.0,0.15,,30_days,2024-12-24 18:08:03
VEL-004660,HRK446954,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 271.8h avg turnaround",0.0,0.15,,30_days,2024-12-17 20:56:38
VEL-004661,MUL275939,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 71.1h avg turnaround",0.0,0.15,,30_days,2024-12-24 20:51:33
VEL-004662,NRM804318,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 538.5h avg turnaround",0.0,0.15,,30_days,2024-12-26 22:19:52
VEL-004663,NRM392004,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 438.3h avg turnaround",0.0,0.15,,30_days,2024-12-24 11:36:17
VEL-004664,NRM677057,MULE_PATTERN,medium,"Money mule pattern: 13.2% retention, 361.6h avg turnaround",0.1320546735338793,0.15,,30_days,2024-12-11 09:39:58
VEL-004665,MUL493537,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 50.0h avg turnaround",0.0,0.15,,30_days,2024-12-18 01:23:21
VEL-004666,NRM126225,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 664.8h avg turnaround",0.0,0.15,,30_days,2024-12-18 02:18:48
VEL-004667,NRM771088,MULE_PATTERN,medium,"Money mule pattern: 12.2% retention, 403.4h avg turnaround",0.12157904536947682,0.15,,30_days,2024-12-28 05:04:41
VEL-004668,NRM688153,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 303.2h avg turnaround",0.0,0.15,,30_days,2024-12-19 07:58:52
VEL-004669,NRM377312,MULE_PATTERN,high,"Money mule pattern: 5.6% retention, 278.3h avg turnaround",0.05596382298754597,0.15,,30_days,2024-12-18 19:27:23
VEL-004670,NRM550664,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 257.9h avg turnaround",0.0,0.15,,30_days,2024-12-19 09:34:33
VEL-004671,NRM426858,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 297.8h avg turnaround",0.0,0.15,,30_days,2024-12-30 21:07:19
VEL-004672,HRK152657,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 277.9h avg turnaround",0.0,0.15,,30_days,2024-12-15 18:14:39
VEL-004673,NRM174441,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 869.2h avg turnaround",0.0,0.15,,30_days,2024-12-29 01:20:47
VEL-004674,NRM207786,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 345.3h avg turnaround",0.0,0.15,,30_days,2024-12-12 18:04:55
VEL-004675,RNG824005,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 129.1h avg turnaround",0.0,0.15,,30_days,2024-12-30 15:58:00
VEL-004676,NRM598369,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 460.7h avg turnaround",0.0,0.15,,30_days,2024-12-23 13:30:26
VEL-004677,HRK629298,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 1362.6h avg turnaround",0.0,0.15,,30_days,2024-12-04 04:31:27
VEL-004678,NRM262998,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 230.9h avg turnaround",0.0,0.15,,30_days,2024-12-30 03:11:35
VEL-004679,HRK646622,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 192.8h avg turnaround",0.0,0.15,,30_days,2024-12-16 23:47:18
VEL-004680,NRM237235,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 387.3h avg turnaround",0.0,0.15,,30_days,2024-12-09 23:06:05
VEL-004681,NRM340174,MULE_PATTERN,medium,"Money mule pattern: 13.1% retention, 287.0h avg turnaround",0.1311636676952235,0.15,,30_days,2024-12-11 17:25:03
VEL-004682,NRM639131,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 250.8h avg turnaround",0.0,0.15,,30_days,2024-12-30 05:55:25
VEL-004683,NRM910620,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 233.5h avg turnaround",0.0,0.15,,30_days,2024-12-14 03:29:15
VEL-004684,NRM391704,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 224.7h avg turnaround",0.0,0.15,,30_days,2024-12-30 10:19:05
VEL-004685,NRM270395,MULE_PATTERN,high,"Money mule pattern: 1.2% retention, 344.6h avg turnaround",0.012466853676680212,0.15,,30_days,2024-12-22 19:10:12
VEL-004686,NRM551989,MULE_PATTERN,high,"Money mule pattern: 8.9% retention, 450.7h avg turnaround",0.08906943870411901,0.15,,30_days,2024-12-25 12:21:20
VEL-004687,NRM460663,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 225.3h avg turnaround",0.0,0.15,,30_days,2024-12-29 03:07:24
VEL-004688,NRM654634,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 450.0h avg turnaround",0.0,0.15,,30_days,2024-12-27 09:52:19
VEL-004689,NRM255287,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 268.1h avg turnaround",0.0,0.15,,30_days,2024-12-29 20:40:34
VEL-004690,NRM102260,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 127.9h avg turnaround",0.0,0.15,,30_days,2024-12-28 07:43:30
VEL-004691,HRK167348,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 349.8h avg turnaround",0.0,0.15,,30_days,2024-12-23 23:08:15
VEL-004692,NRM857168,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 1035.6h avg turnaround",0.0,0.15,,30_days,2024-12-24 10:31:13
VEL-004693,NRM697347,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 286.4h avg turnaround",0.0,0.15,,30_days,2024-12-29 21:19:05
VEL-004694,NRM890170,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 397.9h avg turnaround",0.0,0.15,,30_days,2024-12-27 10:43:16
VEL-004695,HRK757193,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 429.5h avg turnaround",0.0,0.15,,30_days,2024-12-29 19:26:09
VEL-004696,NRM110139,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 569.0h avg turnaround",0.0,0.15,,30_days,2024-12-16 17:09:22
VEL-004697,HRK540552,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 312.9h avg turnaround",0.0,0.15,,30_days,2024-12-21 15:38:28
VEL-004698,HRK502630,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 409.5h avg turnaround",0.0,0.15,,30_days,2024-12-22 02:08:00
VEL-004699,NRM636265,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 437.3h avg turnaround",0.0,0.15,,30_days,2024-12-29 00:40:13
VEL-004700,MUL232352,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 84.2h avg turnaround",0.0,0.15,,30_days,2024-12-26 04:27:02
VEL-004701,NRM359947,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 812.6h avg turnaround",0.0,0.15,,30_days,2024-12-21 21:24:18
VEL-004702,NRM143860,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 323.3h avg turnaround",0.0,0.15,,30_days,2024-12-30 16:39:46
VEL-004703,NRM787277,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 364.5h avg turnaround",0.0,0.15,,30_days,2024-12-19 00:43:09
VEL-004704,NRM656926,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 311.2h avg turnaround",0.0,0.15,,30_days,2024-12-16 17:52:13
VEL-004705,NRM487151,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 496.9h avg turnaround",0.0,0.15,,30_days,2024-12-17 05:58:12
VEL-004706,NRM363319,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 406.9h avg turnaround",0.0,0.15,,30_days,2024-12-26 13:41:07
VEL-004707,HRK597732,MULE_PATTERN,high,"Money mule pattern: 1.2% retention, 647.1h avg turnaround",0.011641943372492419,0.15,,30_days,2024-12-27 10:43:16
VEL-004708,NRM631756,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 362.3h avg turnaround",0.0,0.15,,30_days,2024-12-17 14:00:40
VEL-004709,NRM609231,MULE_PATTERN,high,"Money mule pattern: 3.1% retention, 415.2h avg turnaround",0.03130553630845922,0.15,,30_days,2024-12-01 12:25:19
VEL-004710,HRK859359,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 265.3h avg turnaround",0.0,0.15,,30_days,2024-12-23 12:42:33
VEL-004711,HRK840734,MULE_PATTERN,high,"Money mule pattern: 0.2% retention, 158.2h avg turnaround",0.001849722106607131,0.15,,30_days,2024-12-07 04:55:45
VEL-004712,NRM498382,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 646.4h avg turnaround",0.0,0.15,,30_days,2024-12-30 03:11:35
VEL-004713,NRM112038,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 415.2h avg turnaround",0.0,0.15,,30_days,2024-12-28 20:03:04
VEL-004714,NRM167136,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 281.7h avg turnaround",0.0,0.15,,30_days,2024-12-20 13:26:39
VEL-004715,HRK435239,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 357.2h avg turnaround",0.0,0.15,,30_days,2024-12-26 19:27:17
VEL-004716,NRM759176,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 414.5h avg turnaround",0.0,0.15,,30_days,2024-12-27 11:56:17
VEL-004717,HRK165290,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 273.8h avg turnaround",0.0,0.15,,30_days,2024-12-23 22:05:35
VEL-004718,NRM160738,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 372.0h avg turnaround",0.0,0.15,,30_days,2024-12-27 23:39:58
VEL-004719,NRM864544,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 239.7h avg turnaround",0.0,0.15,,30_days,2024-12-04 07:28:52
VEL-004720,NRM196781,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 224.6h avg turnaround",0.0,0.15,,30_days,2024-12-19 15:41:40
VEL-004721,HRK564071,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 453.4h avg turnaround",0.0,0.15,,30_days,2024-12-25 12:02:03
VEL-004722,NRM905934,MULE_PATTERN,high,"Money mule pattern: 8.9% retention, 188.0h avg turnaround",0.08929338324261246,0.15,,30_days,2024-12-23 03:37:48
VEL-004723,RNG824020,MULE_PATTERN,medium,"Money mule pattern: 10.6% retention, 103.0h avg turnaround",0.10565902191500931,0.15,,30_days,2024-12-28 04:40:37
VEL-004724,NRM479201,MULE_PATTERN,high,"Money mule pattern: 4.1% retention, 308.7h avg turnaround",0.04122326166476801,0.15,,30_days,2024-12-09 11:49:07
VEL-004725,NRM174870,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 339.1h avg turnaround",0.0,0.15,,30_days,2024-12-27 10:08:04
VEL-004726,NRM328275,MULE_PATTERN,high,"Money mule pattern: 9.2% retention, 633.0h avg turnaround",0.09191703794375465,0.15,,30_days,2024-12-07 21:49:14
VEL-004727,RNG824025,MULE_PATTERN,high,"Money mule pattern: 10.3% retention, 87.3h avg turnaround",0.10257061600905627,0.15,,30_days,2024-12-27 09:03:09
VEL-004728,HRK821024,MULE_PATTERN,high,"Money mule pattern: 1.7% retention, 288.0h avg turnaround",0.016932475416944575,0.15,,30_days,2024-12-29 02:32:13
VEL-004729,NRM287241,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 323.8h avg turnaround",0.0,0.15,,30_days,2024-12-26 15:52:53
VEL-004730,NRM768061,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 514.4h avg turnaround",0.0,0.15,,30_days,2024-12-30 16:38:50
VEL-004731,HRK829308,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 660.1h avg turnaround",0.0,0.15,,30_days,2024-12-30 05:34:42
VEL-004732,NRM414910,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 394.8h avg turnaround",0.0,0.15,,30_days,2024-12-16 13:53:36
VEL-004733,RNG824044,MULE_PATTERN,high,"Money mule pattern: 7.0% retention, 96.5h avg turnaround",0.07035720713273796,0.15,,30_days,2024-12-29 01:49:52
VEL-004734,NRM789305,MULE_PATTERN,high,"Money mule pattern: 9.8% retention, 165.4h avg turnaround",0.09818975282865199,0.15,,30_days,2024-12-25 23:06:07
VEL-004735,NRM682765,MULE_PATTERN,high,"Money mule pattern: 9.9% retention, 444.4h avg turnaround",0.09891366087112838,0.15,,30_days,2024-12-30 21:12:35
VEL-004736,MUL364525,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 34.6h avg turnaround",0.0,0.15,,30_days,2024-12-26 07:27:02
VEL-004737,HRK331251,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 485.9h avg turnaround",0.0,0.15,,30_days,2024-12-19 18:54:45
VEL-004738,NRM725380,MULE_PATTERN,medium,"Money mule pattern: 14.6% retention, 219.8h avg turnaround",0.14583412672115822,0.15,,30_days,2024-12-16 15:21:00
VEL-004739,RNG824034,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 122.9h avg turnaround",0.0,0.15,,30_days,2024-12-29 10:03:53
VEL-004740,NRM791798,MULE_PATTERN,high,"Money mule pattern: 5.4% retention, 419.7h avg turnaround",0.0535629516827933,0.15,,30_days,2024-12-27 19:16:27
VEL-004741,RNG824006,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 113.9h avg turnaround",0.0,0.15,,30_days,2024-12-29 18:53:48
VEL-004742,NRM356702,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 322.2h avg turnaround",0.0,0.15,,30_days,2024-11-29 21:01:03
VEL-004743,NRM708792,MULE_PATTERN,high,"Money mule pattern: 4.5% retention, 231.8h avg turnaround",0.044695588393963495,0.15,,30_days,2024-12-28 09:44:44
VEL-004744,NRM630458,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 392.9h avg turnaround",0.0,0.15,,30_days,2024-12-22 08:28:16
VEL-004745,NRM459536,MULE_PATTERN,high,"Money mule pattern: 4.6% retention, 447.1h avg turnaround",0.04614296275648741,0.15,,30_days,2024-12-12 17:02:01
VEL-004746,NRM634277,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 488.4h avg turnaround",0.0,0.15,,30_days,2024-12-26 09:22:42
VEL-004747,HRK787926,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 348.3h avg turnaround",0.0,0.15,,30_days,2024-12-06 23:18:56
VEL-004748,NRM256294,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 656.1h avg turnaround",0.0,0.15,,30_days,2024-12-21 00:37:46
VEL-004749,NRM557239,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 298.6h avg turnaround",0.0,0.15,,30_days,2024-12-15 06:00:46
VEL-004750,HRK561239,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 340.5h avg turnaround",0.0,0.15,,30_days,2024-12-30 05:57:12
VEL-004751,NRM310922,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 367.5h avg turnaround",0.0,0.15,,30_days,2024-12-24 17:42:25
VEL-004752,NRM133659,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 297.7h avg turnaround",0.0,0.15,,30_days,2024-12-25 11:29:53
VEL-004753,NRM141832,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 471.1h avg turnaround",0.0,0.15,,30_days,2024-12-03 23:34:24
VEL-004754,NRM125990,MULE_PATTERN,high,"Money mule pattern: 1.1% retention, 232.5h avg turnaround",0.011132150551841084,0.15,,30_days,2024-12-20 07:25:27
VEL-004755,NRM624902,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 309.9h avg turnaround",0.0,0.15,,30_days,2024-12-22 04:36:51
VEL-004756,NRM815198,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 263.4h avg turnaround",0.0,0.15,,30_days,2024-12-26 07:56:51
VEL-004757,NRM632323,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 332.9h avg turnaround",0.0,0.15,,30_days,2024-12-16 02:05:12
VEL-004758,NRM379766,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 422.8h avg turnaround",0.0,0.15,,30_days,2024-12-19 01:12:22
VEL-004759,NRM171849,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 264.4h avg turnaround",0.0,0.15,,30_days,2024-12-30 00:48:39
VEL-004760,HRK254739,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 583.0h avg turnaround",0.0,0.15,,30_days,2024-12-15 06:36:59
VEL-004761,NRM424308,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 297.2h avg turnaround",0.0,0.15,,30_days,2024-12-29 22:58:48
VEL-004762,NRM468203,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 251.0h avg turnaround",0.0,0.15,,30_days,2024-12-29 11:39:01
VEL-004763,HRK587213,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 394.2h avg turnaround",0.0,0.15,,30_days,2024-12-24 04:21:53
VEL-004764,MUL359295,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 67.8h avg turnaround",0.0,0.15,,30_days,2024-12-20 13:41:45
VEL-004765,MUL795205,MULE_PATTERN,high,"Money mule pattern: 5.1% retention, 35.2h avg turnaround",0.0508592838976276,0.15,,30_days,2024-12-29 23:37:17
VEL-004766,NRM668532,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 499.1h avg turnaround",0.0,0.15,,30_days,2024-12-30 08:20:59
VEL-004767,HRK854213,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 390.6h avg turnaround",0.0,0.15,,30_days,2024-12-18 11:09:54
VEL-004768,MUL307963,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 37.2h avg turnaround",0.0,0.15,,30_days,2024-12-24 02:25:30
VEL-004769,NRM146228,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 344.0h avg turnaround",0.0,0.15,,30_days,2024-12-27 23:06:41
VEL-004770,NRM397571,MULE_PATTERN,high,"Money mule pattern: 0.0% retention, 257.9h avg turnaround",0.0,0.15,,30_days,2024-12-30 06:13:44
VEL-004771,NRM182627,MULE_PATTERN,high,"Money mule pattern: 5.2% retention, 190.4h avg turnaround",0.05162384792192214,0.15,,30_days,2024-12-24 20:52:36
