alert_id,account_id,alert_type,risk_level,description,total_amount,transaction_count,time_window_hours,timestamp
STR-001052,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1237304.17,135,3.6,2024-12-01 10:58:19
STR-001053,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1228484.94,134,3.5833333333333335,2024-12-01 10:59:19
STR-001057,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1193310.19,130,3.566666666666667,2024-12-01 11:00:19
STR-001058,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1183476.2400000002,129,3.466666666666667,2024-12-01 11:06:19
STR-001059,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1174333.28,128,3.45,2024-12-01 11:07:19
STR-001060,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1165548.1799999997,127,3.4,2024-12-01 11:10:19
STR-001061,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1155887.8199999996,126,3.35,2024-12-01 11:13:19
STR-001062,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1146201.1399999997,125,3.3333333333333335,2024-12-01 11:14:19
STR-001064,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1127397.4999999998,123,3.3,2024-12-01 11:16:19
STR-001066,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1108480.7999999998,121,3.25,2024-12-01 11:19:19
STR-001067,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1098741.23,120,3.2333333333333334,2024-12-01 11:20:19
STR-001069,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1080637.3699999999,118,3.216666666666667,2024-12-01 11:21:19
STR-001070,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1071515.36,117,3.183333333333333,2024-12-01 11:23:19
STR-001071,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1062040.27,116,3.15,2024-12-01 11:25:19
STR-001072,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1053319.08,115,3.1333333333333333,2024-12-01 11:26:19
STR-001073,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1043949.01,114,3.1166666666666667,2024-12-01 11:27:19
STR-001074,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1035060.6200000001,113,3.0833333333333335,2024-12-01 11:29:19
STR-001077,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1008595.47,110,3.066666666666667,2024-12-01 11:30:19
STR-001079,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",989126.6299999999,108,3.033333333333333,2024-12-01 11:32:19
STR-001080,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",980114.6,107,3.0166666666666666,2024-12-01 11:33:19
STR-001081,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",970938.3999999999,106,2.9166666666666665,2024-12-01 11:39:19
STR-001084,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",943833.5199999999,103,2.85,2024-12-01 11:43:19
STR-001085,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",934036.87,102,2.816666666666667,2024-12-01 11:45:19
STR-001086,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",924908.35,101,2.8,2024-12-01 11:46:19
STR-001087,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",916373.39,100,2.7666666666666666,2024-12-01 11:48:19
STR-001089,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",898451.5900000001,98,2.75,2024-12-01 11:49:19
STR-001090,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",889795.28,97,2.716666666666667,2024-12-01 11:51:19
STR-001092,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",871586.0000000001,95,2.65,2024-12-01 11:55:19
STR-001093,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",861867.8899999999,94,2.533333333333333,2024-12-01 12:02:19
STR-001095,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",842570.65,92,2.466666666666667,2024-12-01 12:06:19
STR-001096,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",833788.0399999999,91,2.3666666666666667,2024-12-01 12:12:19
STR-001097,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",824216.5499999999,90,2.316666666666667,2024-12-01 12:15:19
STR-001099,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",806498.4900000001,88,2.216666666666667,2024-12-01 12:21:19
STR-001100,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",797055.5199999999,87,2.2,2024-12-01 12:22:19
STR-001101,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",788276.0499999999,86,2.183333333333333,2024-12-01 12:23:19
STR-001102,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",779466.0099999999,85,2.1666666666666665,2024-12-01 12:24:19
STR-001103,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",770257.1399999999,84,2.15,2024-12-01 12:25:19
STR-001104,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",760939.7299999999,83,2.1333333333333333,2024-12-01 12:26:19
STR-001105,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",751545.4199999999,82,2.0166666666666666,2024-12-01 12:33:19
STR-001106,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",742850.0499999999,81,2.0,2024-12-01 12:34:19
STR-001110,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",705793.08,77,1.9833333333333334,2024-12-01 12:35:19
STR-001111,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",696809.19,76,1.95,2024-12-01 12:37:19
STR-001112,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",687486.86,75,1.9333333333333333,2024-12-01 12:38:19
STR-001113,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",678447.81,74,1.9166666666666667,2024-12-01 12:39:19
STR-001114,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",669708.39,73,1.9,2024-12-01 12:40:19
STR-001115,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",659816.91,72,1.8333333333333333,2024-12-01 12:44:19
STR-001116,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",650873.2899999999,71,1.7833333333333334,2024-12-01 12:47:19
STR-001117,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",641236.71,70,1.7666666666666666,2024-12-01 12:48:19
STR-001118,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",632041.87,69,1.7,2024-12-01 12:52:19
STR-001119,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",622959.4599999998,68,1.6833333333333333,2024-12-01 12:53:19
STR-001122,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",596019.5700000001,65,1.6,2024-12-01 12:58:19
STR-001123,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",586859.02,64,1.5833333333333333,2024-12-01 12:59:19
STR-001124,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",577039.09,63,1.5666666666666667,2024-12-01 13:00:19
STR-001126,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",558792.9599999998,61,1.55,2024-12-01 13:01:19
STR-001129,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",531447.53,58,1.5333333333333334,2024-12-01 13:02:19
STR-001130,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",522844.22,57,1.5166666666666666,2024-12-01 13:03:19
STR-001131,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",514060.07999999996,56,1.5,2024-12-01 13:04:19
STR-001132,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",505535.14,55,1.45,2024-12-01 13:07:19
STR-001134,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",486965.63999999996,53,1.4333333333333333,2024-12-01 13:08:19
STR-001135,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",477512.24,52,1.3,2024-12-01 13:16:19
STR-001136,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",467870.61,51,1.2666666666666666,2024-12-01 13:18:19
STR-001137,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",458906.2,50,1.2333333333333334,2024-12-01 13:20:19
STR-001139,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",440793.59,48,1.2166666666666666,2024-12-01 13:21:19
STR-001141,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",421372.79999999993,46,1.1833333333333333,2024-12-01 13:23:19
STR-001142,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",412280.55,45,1.1666666666666667,2024-12-01 13:24:19
STR-001143,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",403539.99,44,1.15,2024-12-01 13:25:19
STR-001145,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",385024.06,42,1.1333333333333333,2024-12-01 13:26:19
STR-001146,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",376433.03,41,1.1166666666666667,2024-12-01 13:27:19
STR-001150,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",339341.93,37,1.0833333333333333,2024-12-01 13:29:19
STR-001151,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",329879.98000000004,36,1.05,2024-12-01 13:31:19
STR-001152,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",320618.09,35,1.0,2024-12-01 13:34:19
STR-001153,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",310922.32,34,0.9666666666666667,2024-12-01 13:36:19
STR-001154,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",302044.08999999997,33,0.9333333333333333,2024-12-01 13:38:19
STR-001156,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",283308.57999999996,31,0.9166666666666666,2024-12-01 13:39:19
STR-001158,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",264492.33999999997,29,0.8833333333333333,2024-12-01 13:41:19
STR-001159,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",255875.45,28,0.8666666666666667,2024-12-01 13:42:19
STR-001161,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",237070.88999999998,26,0.7833333333333333,2024-12-01 13:47:19
STR-001163,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",219773.94,24,0.75,2024-12-01 13:49:19
STR-001165,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",201723.80000000002,22,0.7333333333333333,2024-12-01 13:50:19
STR-001166,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",192599.89,21,0.7166666666666667,2024-12-01 13:51:19
STR-001167,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",183345.58,20,0.65,2024-12-01 13:55:19
STR-001169,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",164889.39,18,0.6333333333333333,2024-12-01 13:56:19
STR-001170,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",156237.35,17,0.5666666666666667,2024-12-01 14:00:19
STR-001171,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",146967.3,16,0.3333333333333333,2024-12-01 14:14:19
STR-001172,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",138361.76,15,0.31666666666666665,2024-12-01 14:15:19
STR-001173,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",129434.86000000002,14,0.26666666666666666,2024-12-01 14:18:19
STR-001175,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",111040.89000000001,12,0.2,2024-12-01 14:22:19
STR-001177,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",92266.27,10,0.16666666666666666,2024-12-01 14:24:19
STR-001178,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",82469.70999999999,9,0.13333333333333333,2024-12-01 14:26:19
STR-001182,STR658623,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",46525.55,5,0.11666666666666667,2024-12-01 14:27:19
STR-001183,STR658623,UNDER_THRESHOLD_DEPOSITS,high,"Multiple deposits just under $10,000 threshold detected",37054.17,4,0.06666666666666667,2024-12-01 14:30:19
STR-001185,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1383626.25,150,3.9833333333333334,2024-10-19 03:59:11
STR-001186,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1373927.4499999997,149,3.816666666666667,2024-10-19 04:09:11
STR-001187,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1364395.2599999998,148,3.7666666666666666,2024-10-19 04:12:11
STR-001189,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1345885.2899999998,146,3.75,2024-10-19 04:13:11
STR-001191,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1326873.7999999998,144,3.7333333333333334,2024-10-19 04:14:11
STR-001192,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1318177.2799999998,143,3.716666666666667,2024-10-19 04:15:11
STR-001193,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1309262.74,142,3.6666666666666665,2024-10-19 04:18:11
STR-001194,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1299670.1599999997,141,3.65,2024-10-19 04:19:11
STR-001195,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1290765.43,140,3.6333333333333333,2024-10-19 04:20:11
STR-001196,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1281357.85,139,3.5833333333333335,2024-10-19 04:23:11
STR-001197,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1271554.02,138,3.566666666666667,2024-10-19 04:24:11
STR-001198,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1261682.3699999999,137,3.5166666666666666,2024-10-19 04:27:11
STR-001199,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1251930.9100000001,136,3.466666666666667,2024-10-19 04:30:11
STR-001200,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1243228.17,135,3.45,2024-10-19 04:31:11
STR-001201,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1234637.88,134,3.433333333333333,2024-10-19 04:32:11
STR-001202,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1225805.6199999999,133,3.4166666666666665,2024-10-19 04:33:11
STR-001204,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1208768.93,131,3.4,2024-10-19 04:34:11
STR-001205,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1199414.3199999998,130,3.3833333333333333,2024-10-19 04:35:11
STR-001206,STR693423,UNDER_THRESHOLD_DEPOSITS,critical,"Multiple deposits just under $10,000 threshold detected",1190404.8599999999,129,3.3666666666666667,2024-10-19 04:36:11
