tx_id,timestamp,sender_id,receiver_id,amount,tx_type,country,channel,pattern_type
TXMBLCW0DPDZ,2024-03-08 11:03:46,NRM528231,NRM216970,4091.56,wire,Germany,online,normal
TX6W91KDHB3P,2024-03-08 11:15:20,HRK128276,NRM777568,293.11,cash,USA,mobile,normal
TXTRB6LX89J8,2024-03-08 11:22:33,NRM563298,NRM398830,341.56,ACH,USA,mobile,normal
TXU78SBZ1FW9,2024-03-08 11:33:51,NRM587575,MUL596564,2761.36,cash,USA,branch,normal
TXUNH5QVZLT2,2024-03-08 11:46:26,NRM612262,MUL372793,19001.3,e-transfer,UAE,online,mule_in
TXRP26GFQTG7,2024-03-08 11:49:23,HRK390782,NRM810219,1422.54,ACH,Canada,online,normal
TX81EZJ6VSJJ,2024-03-08 12:24:42,NRM213668,HRK903013,159504.77,wire,Switzerland,online,layering
TXJ9QEMBGWZZ,2024-03-08 12:26:41,NRM854639,NRM974244,735.28,check,India,ATM,normal
TXI673KLLZCU,2024-03-08 12:27:34,NRM308802,HRK970914,180.93,cash,UK,online,normal
TXILZT4QFGXR,2024-03-08 12:35:08,NRM865388,NRM581741,11181.65,e-transfer,Canada,third-party,normal
TXENMB9UPEPP,2024-03-08 12:35:09,NRM266931,NRM418635,296.15,check,UK,online,normal
TXZCSC4UZT8R,2024-03-08 12:46:26,MUL372793,NRM682765,16165.98,crypto,Nigeria,online,mule_out
TXXPI031W0ZY,2024-03-08 13:14:38,NRM459536,MUL833442,13649.05,e-transfer,Cayman Islands,online,mule_in
TXN9OOXA69WR,2024-03-08 13:25:09,NRM274389,NRM972064,2081.1,wire,Switzerland,mobile,normal
TX4PYX3S63LC,2024-03-08 13:48:18,NRM497887,NRM795613,23329.15,wire,Germany,branch,normal
TXVHXK7LWJC5,2024-03-08 14:07:08,RNG824034,RNG824035,146234.09,ACH,Cayman Islands,online,fraud_ring
TXD1U3V9XKE5,2024-03-08 14:18:07,NRM809570,MUL885408,19752.35,e-transfer,France,online,mule_in
TX98M79MRWVR,2024-03-08 14:24:42,HRK903013,NRM741390,156314.67,wire,UK,online,layering
TX9V5WKB8X2C,2024-03-08 14:25:04,HRK848206,NRM282480,2309.62,cash,UK,third-party,normal
TXOJLYQ42Y2P,2024-03-08 14:49:34,NRM498591,HRK597732,9130.37,ACH,Germany,ATM,normal
TXPH8DQOP9ZY,2024-03-08 14:50:32,MUL720859,MUL259784,6925.62,crypto,Russia,online,mule_out
TXYTMN0ZH1JH,2024-03-08 15:38:45,NRM664607,HRK703634,3943.11,cash,Canada,branch,normal
TXQ054SLMJJD,2024-03-08 16:16:21,NRM678478,MUL427110,7398.99,e-transfer,Brazil,online,mule_in
TXYJ0IRFXWC8,2024-03-08 16:24:42,NRM741390,NRM733052,153124.58,wire,India,online,layering
TX01811NAE2D,2024-03-08 16:31:29,HRK260227,STR464069,185.18,wire,South Africa,ATM,normal
TXS27S7ULRGH,2024-03-08 18:09:51,NRM329258,RNG824009,15835.69,cash,USA,mobile,normal
TXJ0Z1G2LK9B,2024-03-08 18:14:34,NRM665427,STR944657,1459.26,ACH,Russia,branch,normal
TX2TXJ9WBXFW,2024-03-08 18:22:59,RNG824036,RNG824037,130643.37,ACH,USA,online,fraud_ring
TXE9SB5MBZGJ,2024-03-08 18:55:09,NRM724834,HRK387936,218.17,cash,UK,branch,normal
TXM5Z1JV2O0M,2024-03-08 20:03:45,HRK330080,HRK943170,1304.03,cash,India,mobile,normal
TXR3RZN9L3H0,2024-03-08 20:12:05,NRM344098,NRM379766,1726.36,ACH,India,online,normal
TX1PGFCCOVJ3,2024-03-08 20:16:21,MUL427110,NRM124813,6370.55,crypto,Panama,online,mule_out
TXPHW53RISQE,2024-03-08 20:20:03,NRM141832,NRM207473,462.42,cash,Germany,ATM,normal
TXYOUGE4OF63,2024-03-08 20:57:30,NRM363626,NRM585100,4092.31,cash,Germany,third-party,normal
TX5FJ2TEXQQG,2024-03-08 21:13:47,NRM176066,NRM674553,2336.75,e-transfer,Canada,online,normal
TXRMMFOUZEP5,2024-03-08 21:24:34,HRK273061,MUL515922,4735.82,e-transfer,UAE,online,mule_in
TXZRH2DITP2X,2024-03-08 22:48:28,HRK258157,NRM878480,1492.76,wire,USA,online,normal
TXG7TDVMQSXN,2024-03-08 23:05:44,MUL593152,HRK618392,6986.3,crypto,Cayman Islands,online,mule_out
TXTECAFVO5Y0,2024-03-08 23:11:57,HRK557007,HRK329471,1059.66,ACH,Canada,branch,normal
TXWYFZDQYOY4,2024-03-08 23:38:59,RNG824022,RNG824023,120710.81,wire,USA,online,fraud_ring
TXVMDXO8TCZ9,2024-03-08 23:42:11,NRM100599,NRM125611,1545.36,e-transfer,Mexico,third-party,normal
TX1T6WYRQN07,2024-03-08 23:42:54,RNG824026,RNG824027,135377.86,wire,UK,online,fraud_ring
TX29TYRELH48,2024-03-08 23:59:57,NRM632323,NRM358607,3052.8,wire,Canada,ATM,normal
TX7FRBOO703B,2024-03-09 00:21:05,NRM662275,NRM956253,370.57,wire,Japan,third-party,normal
TXMGTCQZG47Z,2024-03-09 00:24:42,NRM733052,NRM712024,149934.48,wire,Nigeria,online,layering
TXW5FWHM9ZZ5,2024-03-09 01:18:07,MUL885408,HRK588557,19224.27,wire,Nigeria,online,mule_out
TXO01WURNWLZ,2024-03-09 01:26:23,NRM969693,NRM839945,3349.49,check,South Africa,mobile,normal
TX5AJGATXPXZ,2024-03-09 01:33:59,NRM945687,HRK273061,66.49,check,USA,branch,normal
TXIZUNHUM00P,2024-03-09 02:42:54,RNG824049,RNG824000,142046.39,ACH,USA,online,fraud_ring
TXFIHTC41RWS,2024-03-09 02:44:36,HRK260227,HRK211764,130.74,e-transfer,UK,third-party,normal
TX024FJ57R7O,2024-03-09 02:53:57,NRM623481,NRM203198,563.54,ACH,Australia,mobile,normal
TXWEKXHU0HLM,2024-03-09 03:00:49,NRM520651,MUL426147,4942.84,e-transfer,Singapore,online,mule_in
TXO83W65F3TB,2024-03-09 04:35:56,RNG824037,RNG824038,65715.83,wire,Canada,online,fraud_ring
TX6YVOK7AX2E,2024-03-09 05:08:48,NRM446239,NRM897549,573.99,cash,UK,online,normal
TXPBXC1BXYTW,2024-03-09 05:14:38,MUL833442,NRM214576,12761.02,wire,Russia,online,mule_out
TXEG2S1BLOXW,2024-03-09 05:38:33,HRK233827,STR793655,65.53,ACH,Germany,online,normal
TXTLK8S5SZJN,2024-03-09 06:15:01,NRM946305,NRM514850,295.82,ACH,Germany,mobile,normal
TXAWFRCQ6OB8,2024-03-09 06:30:48,NRM665492,NRM171262,687.63,cash,Cayman Islands,branch,normal
TX4DSF2UWUFU,2024-03-09 09:07:43,NRM233470,NRM877991,3664.17,e-transfer,Singapore,online,normal
TXPBM967G416,2024-03-09 09:22:37,RNG824043,RNG824044,134920.74,ACH,UK,online,fraud_ring
TXTXQUP6JUAL,2024-03-09 09:24:30,RNG824036,RNG824037,57242.49,ACH,Canada,online,fraud_ring
TXQN21R91R0H,2024-03-09 09:57:42,NRM674553,NRM437902,983.42,wire,Canada,ATM,normal
TXZTP7BD4W1A,2024-03-09 10:38:53,NRM589710,NRM145561,58.44,e-transfer,Canada,mobile,normal
TXAEN7YJF30K,2024-03-09 11:13:50,NRM934692,NRM604740,2910.59,wire,UK,ATM,normal
TXG0X3KMZ5YU,2024-03-09 11:23:51,HRK152657,MUL751517,1493.97,ACH,South Africa,mobile,normal
TXUR7HAL7NGT,2024-03-09 11:47:08,NRM122056,NRM148050,3309.37,cash,USA,mobile,normal
TXFZ4RZ2693E,2024-03-09 11:55:16,NRM735656,NRM789305,174330.79,wire,Germany,online,layering
TX9PVAIHALFC,2024-03-09 12:04:20,HRK508930,MUL220096,14923.59,e-transfer,Russia,online,mule_in
TXWYC83ISOTU,2024-03-09 12:15:56,NRM678856,NRM208618,4118.45,ACH,USA,ATM,normal
TXG5JKKT67HD,2024-03-09 12:21:15,RNG824042,RNG824043,119439.41,wire,Canada,online,fraud_ring
TXGN5NUZLE5A,2024-03-09 12:52:29,NRM997546,MUL810250,17335.29,wire,Germany,online,mule_in
TXLGFGE7OZD7,2024-03-09 13:11:26,RNG824045,RNG824046,128399.9,wire,UK,online,fraud_ring
TXOD05JH2MKV,2024-03-09 13:19:01,NRM456699,NRM185965,98.52,e-transfer,France,ATM,normal
TXK9XJUY0BVR,2024-03-09 13:41:34,NRM233470,NRM465962,179.06,ACH,Germany,mobile,normal
TXLU6SLTVSJQ,2024-03-09 13:42:47,NRM159642,MUL328552,13289.25,wire,China,online,mule_in
TX8XRG2GZR7T,2024-03-09 13:58:01,HRK233827,NRM877991,279.1,ACH,Mexico,online,normal
TX4SZ2KUUOYC,2024-03-09 14:08:23,NRM517821,NRM122056,169.5,check,Canada,online,normal
TX6WF9PTTMDB,2024-03-09 14:19:06,NRM688153,NRM422451,243.2,e-transfer,USA,ATM,normal
TXYBVHE3NMX4,2024-03-09 14:24:34,MUL515922,NRM100599,4229.37,wire,Cayman Islands,online,mule_out
TXOW2FMXB3CR,2024-03-09 14:25:26,HRK887443,NRM146228,178336.61,wire,Japan,online,layering
TX5322O1LIYM,2024-03-09 14:34:33,NRM905934,NRM378082,284.04,ACH,Germany,mobile,normal
TXB17MY6XLEJ,2024-03-09 14:39:51,NRM895667,NRM608993,2543.45,e-transfer,UK,mobile,normal
TXLLEUJ1512B,2024-03-09 15:23:23,RNG824028,RNG824029,115398.81,wire,Canada,online,fraud_ring
TXZNFU71V8KA,2024-03-09 15:24:50,HRK540552,NRM324643,902.2,wire,UAE,ATM,normal
TXS2FVSSSE4C,2024-03-09 15:25:26,NRM146228,HRK643118,174769.88,wire,Russia,online,layering
TXC0RP0YXX9T,2024-03-09 15:55:16,NRM789305,HRK742412,170844.17,wire,Mexico,online,layering
TXW337A2WEWM,2024-03-09 16:08:05,NRM217308,RNG824002,295.22,check,Canada,online,normal
TXZEFSQQAUW9,2024-03-09 16:23:41,HRK973349,NRM854639,1234.66,ACH,Germany,online,normal
TX15OQO3ZMB8,2024-03-09 16:59:37,NRM277934,NRM989921,36.77,ACH,Switzerland,ATM,normal
TX7C69BFIQO6,2024-03-09 17:10:16,NRM665579,NRM429164,623.97,wire,France,ATM,normal
TX9QJ8IK2C1S,2024-03-09 17:13:11,NRM526117,NRM843215,575.83,e-transfer,Russia,mobile,normal
TX2EMYOVT6LD,2024-03-09 17:30:46,NRM741390,NRM531071,93.98,cash,Switzerland,online,normal
TXTHTNJSPQ3R,2024-03-09 17:42:05,RNG824008,RNG824009,140981.55,wire,UK,online,fraud_ring
TXYO1750CEHL,2024-03-09 17:42:25,NRM520651,NRM390120,10096.86,check,Canada,online,normal
TXWK501EPEKG,2024-03-09 17:52:52,NRM989208,NRM923267,2934.2,wire,USA,online,normal
TXKODWH8N92T,2024-03-09 18:03:40,HRK660069,NRM563298,1148.41,cash,USA,mobile,normal
TX7F9FZJAHSA,2024-03-09 19:19:01,NRM501124,NRM352572,2799.59,check,UK,online,normal
TXEKLJJS5O7S,2024-03-09 19:23:08,RNG824034,RNG824035,139805.96,wire,Canada,online,fraud_ring
TXOBT3981ZBW,2024-03-09 19:28:17,NRM687080,NRM269396,119.57,wire,India,online,normal
TX11C149EMP3,2024-03-09 19:42:05,NRM238739,MUL132537,3147.42,wire,Switzerland,online,mule_in
TX8YFMAO75M5,2024-03-09 19:45:20,NRM125611,MUL335113,4467.62,wire,France,online,mule_in
TXTCUQS9AKJ5,2024-03-09 19:46:35,NRM308802,NRM946305,155070.49,wire,Singapore,online,layering
TXME8462S0AS,2024-03-09 20:12:21,RNG824019,RNG824020,120001.06,wire,USA,online,fraud_ring
TX8IA3S4FKNQ,2024-03-09 20:42:47,MUL328552,NRM830429,12310.27,crypto,Panama,online,mule_out
TXMOY2BV3HSN,2024-03-09 20:56:16,NRM790855,MUL368690,14464.2,e-transfer,UAE,online,mule_in
TXVC4PAIIUCU,2024-03-09 20:59:54,NRM459536,RNG824039,707.73,wire,USA,online,normal
TXPPUCAWHLV2,2024-03-09 21:12:08,HRK361303,HRK672661,523.81,e-transfer,Russia,branch,normal
TXU4DWC9BL4O,2024-03-09 21:49:09,NRM888387,NRM479580,502.57,ACH,Canada,mobile,normal
TXHETKDUWTN5,2024-03-09 22:05:38,NRM877991,NRM246316,1810.28,wire,Mexico,branch,normal
TXI5O4TOPBNX,2024-03-09 22:25:26,HRK643118,NRM575435,171203.15,wire,Brazil,online,layering
TXL57UCEI7VA,2024-03-09 22:46:35,NRM946305,NRM299122,151969.08,wire,Panama,online,layering
TXTR60HXW2A9,2024-03-09 22:52:29,MUL810250,RNG824017,16424.49,wire,USA,online,mule_out
TXG0YI0DG95K,2024-03-09 23:00:01,NRM202664,HRK545798,2111.58,ACH,Germany,branch,normal
TX4XD4O5XVY0,2024-03-09 23:36:00,NRM774079,MUL364525,17428.8,e-transfer,Switzerland,online,mule_in
TXRINA0VLRRB,2024-03-09 23:41:50,NRM159942,HRK703655,1040.89,e-transfer,Brazil,online,normal
TXCFZE3CRL2N,2024-03-09 23:42:05,MUL132537,MUL275939,2991.09,crypto,Russia,online,mule_out
TXKOYTK06AKT,2024-03-09 23:52:41,HRK371782,MUL364525,6198.36,e-transfer,Mexico,online,normal
TXGAB1W1HGW5,2024-03-09 23:54:57,NRM599948,HRK686075,928.77,check,France,ATM,normal
TXLLD2PZ2LX6,2024-03-10 00:12:46,NRM395442,NRM429963,1365.64,ACH,Cayman Islands,online,normal
TX4NW19BSLAX,2024-03-10 00:32:22,NRM379766,HRK891937,1281.55,e-transfer,France,branch,normal
TX2BKEFVDL63,2024-03-10 01:00:49,MUL426147,NRM987204,4439.79,crypto,Panama,online,mule_out
TXO2ATZ4C3IY,2024-03-10 01:25:39,NRM945964,NRM922157,6097.85,e-transfer,USA,online,normal
TXTCMCIUXAE4,2024-03-10 02:04:20,MUL220096,NRM815198,13032.84,wire,Panama,online,mule_out
TXBDDCMOQ5PL,2024-03-10 02:05:49,NRM517821,NRM599948,1243.78,wire,UK,branch,normal
TXCWZUVQEC7D,2024-03-10 02:20:19,NRM344098,HRK907189,4271.32,cash,UK,mobile,normal
TXD7MRJ86X4J,2024-03-10 02:25:26,NRM575435,NRM392683,167636.41,wire,South Africa,online,layering
TXJ7XS7LPICC,2024-03-10 02:56:16,MUL368690,NRM330283,13203.58,crypto,Cayman Islands,online,mule_out
TXB66H3REM5P,2024-03-10 03:11:59,HRK384913,NRM809570,41743.09,wire,Mexico,online,normal
TXTJFICLEUKE,2024-03-10 03:12:43,NRM835911,MUL706794,4297.95,e-transfer,Switzerland,online,mule_in
TXUTAWJ4G8R7,2024-03-10 03:35:35,NRM612262,NRM325772,153.14,cash,UAE,ATM,normal
TXLLECXPNGW1,2024-03-10 04:27:13,NRM246316,NRM182582,2544.26,cash,Canada,online,normal
TX3D5PBRXA0D,2024-03-10 05:15:49,NRM599948,HRK523956,617.63,cash,Brazil,online,normal
TX0WE3E9SH14,2024-03-10 05:19:19,NRM179046,NRM497382,107616.33,wire,Cayman Islands,online,layering
TXG3NLRJM91H,2024-03-10 05:20:58,NRM287241,NRM449759,35894.03,wire,Brazil,online,layering
TXDYM3DI2ZG8,2024-03-10 05:35:17,NRM770487,HRK361303,1295.31,cash,UK,branch,normal
TXKWN5ZP6CA0,2024-03-10 05:55:10,NRM410016,NRM233636,2795.07,ACH,France,mobile,normal
TX60FSFR5QQ6,2024-03-10 06:20:58,NRM449759,NRM939482,35176.15,wire,South Africa,online,layering
TXKCPASTBSGH,2024-03-10 06:42:14,RNG824008,RNG824009,134299.27,wire,Canada,online,fraud_ring
TXVMRUE9NWR2,2024-03-10 06:55:45,NRM676510,NRM414910,2362.11,wire,Mexico,online,normal
TX31G2VPMLQJ,2024-03-10 07:12:43,MUL706794,NRM855731,3821.96,wire,Russia,online,mule_out
TXGAE52MQH6N,2024-03-10 07:22:46,NRM690341,NRM717024,273.08,check,Japan,mobile,normal
TXZY4DAVKV5C,2024-03-10 07:59:50,NRM263032,NRM890170,678.88,ACH,Russia,mobile,normal
TXDP053TZO5P,2024-03-10 08:07:40,NRM787277,NRM526833,1800.36,e-transfer,Canada,branch,normal
TXTNE58VQVAV,2024-03-10 08:19:19,NRM497382,NRM169403,105464.0,wire,UAE,online,layering
TX0WM0NO6WHN,2024-03-10 08:19:58,NRM870763,MUL120324,2482.79,e-transfer,UAE,online,normal
TX5ZMZO02MFR,2024-03-10 08:37:11,NRM407757,NRM688153,1204.61,ACH,UK,branch,normal
TX0PZWLB57RN,2024-03-10 08:55:46,NRM961722,NRM159942,38133.37,wire,Nigeria,online,layering
TXTE54JXYHDE,2024-03-10 09:12:49,NRM329258,NRM705397,5270.22,e-transfer,Mexico,mobile,normal
TXCSKQWDTJUS,2024-03-10 09:19:26,NRM174870,NRM671858,11241.79,wire,France,mobile,normal
TX9M73WY9UA4,2024-03-10 09:20:58,NRM939482,NRM260263,34458.27,wire,France,online,layering
TXZ136L8RXYR,2024-03-10 09:45:20,MUL335113,NRM671412,4228.47,crypto,Russia,online,mule_out
TX8QNK44T0FR,2024-03-10 09:45:54,RNG824027,RNG824028,57973.35,ACH,UK,online,fraud_ring
TXUV7NUODYJP,2024-03-10 10:10:29,RNG824015,RNG824016,66022.28,wire,USA,online,fraud_ring
TXKROTZUUC0F,2024-03-10 10:22:09,NRM299122,NRM466643,503.4,wire,UAE,ATM,normal
TXSI6JMZFQ4S,2024-03-10 10:39:22,NRM716886,NRM497382,30203.17,wire,Germany,online,layering
TXS5Y1I3MV1G,2024-03-10 10:48:33,NRM865388,MUL515922,9918.95,wire,Russia,online,mule_in
TX71IX5130PD,2024-03-10 11:48:54,HRK740967,NRM989921,3681.53,wire,Russia,online,normal
TXCTEII60YUC,2024-03-10 12:01:23,NRM678856,NRM102260,183.64,crypto,Singapore,ATM,normal
TX37ZCGACEPL,2024-03-10 12:09:06,NRM684004,HRK684482,2340.94,wire,Germany,mobile,normal
TXA0PP9GIOPH,2024-03-10 12:23:58,NRM359947,NRM624902,18169.49,e-transfer,France,online,normal
TXN085RNTDR5,2024-03-10 13:04:58,NRM877236,NRM428914,1048.67,e-transfer,UK,third-party,normal
TXJ5XUA2E04X,2024-03-10 13:36:00,MUL364525,HRK502630,16504.18,crypto,Russia,online,mule_out
TXLRLXZN8MYR,2024-03-10 13:55:46,NRM159942,RNG824027,37370.7,wire,Mexico,online,layering
TXX4XSQ60MV6,2024-03-10 14:18:59,NRM344098,NRM865388,901.82,check,Switzerland,branch,normal
TXAF6YWI1VAC,2024-03-10 14:39:22,NRM497382,NRM202664,29599.11,wire,UAE,online,layering
TX4HQGOXAIQU,2024-03-10 15:31:40,NRM356150,NRM960394,6732.37,cash,UK,branch,normal
TXT2C4ZWBMFN,2024-03-10 15:36:20,NRM279451,NRM872840,1345.08,wire,France,mobile,normal
TXWYHB3PJB8Z,2024-03-10 15:49:53,NRM233470,HRK812131,11408.61,e-transfer,China,mobile,normal
TXP4P8Q1D2K0,2024-03-10 15:52:29,NRM182627,NRM273148,546.8,check,UK,online,normal
TXHGNS3AP6IG,2024-03-10 15:56:37,NRM446239,NRM509386,58512.74,wire,China,online,layering
TXOYG9ZQYAHU,2024-03-10 17:10:24,NRM335612,NRM249811,560.07,e-transfer,UK,online,normal
TXY9IVTQ6ULJ,2024-03-10 17:20:24,HRK740967,NRM806073,668.5,e-transfer,Brazil,branch,normal
TXB5323KZRD9,2024-03-10 17:23:57,NRM262998,NRM864544,29.23,ACH,UAE,branch,normal
TXE6RD1A5QOD,2024-03-10 18:04:33,RNG824024,RNG824025,148416.8,ACH,USA,online,fraud_ring
TXBW6PQZSGTZ,2024-03-10 18:34:48,NRM653306,MUL493537,1439.01,check,Australia,ATM,normal
TXKGLC669PSH,2024-03-10 18:42:43,NRM787277,NRM945964,2047.77,e-transfer,Brazil,online,normal
TXXXNGV3VHOM,2024-03-10 18:42:47,NRM132938,NRM214975,181.97,cash,Brazil,mobile,normal
TXX1LVKARCBM,2024-03-10 18:42:52,HRK578634,NRM367095,71114.77,wire,UAE,online,layering
TX3GAGUVB99R,2024-03-10 18:54:38,NRM723398,STR910004,228.73,crypto,USA,online,normal
TXEUIBF77BJR,2024-03-10 18:55:46,RNG824027,NRM133326,36608.04,wire,Germany,online,layering
TXE9VHUHQF67,2024-03-10 18:56:37,NRM287241,NRM214975,55001.98,wire,Brazil,online,layering
TXU5W2K2UB5Z,2024-03-10 19:00:38,NRM749342,HRK330080,1700.42,cash,UK,branch,normal
TXR8WOIEEL87,2024-03-10 19:31:56,NRM338968,HRK239816,74.58,ACH,Mexico,mobile,normal
TXN8ETUJF84C,2024-03-10 19:58:14,HRK787926,NRM640490,111778.36,wire,Cayman Islands,online,layering
TX2FPQ4CLTE8,2024-03-10 20:20:58,NRM260263,STR934904,33740.39,wire,Australia,online,layering
TX72A4LF509X,2024-03-10 20:56:37,NRM509386,NRM299448,57342.49,wire,Canada,online,layering
TXP7R6GJVW65,2024-03-10 21:06:35,RNG824041,RNG824042,137016.35,wire,USA,online,fraud_ring
TXEXWAPKCNUH,2024-03-10 21:36:03,HRK829308,MUL885408,12370.66,e-transfer,Canada,online,mule_in
TXV9N884PK4H,2024-03-10 21:44:46,NRM285652,MUL179688,1343.42,wire,USA,branch,normal
TXE12WUW60N3,2024-03-10 21:51:06,NRM159642,RNG824003,614.88,wire,Germany,online,normal
TX1Q3Q5PCNIL,2024-03-10 22:03:49,NRM272634,HRK233827,166.28,wire,Singapore,ATM,normal
TXTN1301LLEI,2024-03-10 22:13:38,RNG824006,RNG824007,107212.98,wire,USA,online,fraud_ring
TXZFSVBQIQK4,2024-03-10 22:42:52,NRM174441,NRM665579,68270.18,wire,USA,online,layering
TXPWBUZ36JKR,2024-03-10 23:34:09,NRM153266,NRM595948,5415.51,e-transfer,Germany,branch,normal
TXNYKN72S20I,2024-03-10 23:42:52,NRM367095,NRM174441,69692.47,wire,France,online,layering
TX2NJPDCOIX2,2024-03-10 23:56:37,NRM299448,NRM287241,56172.23,wire,Singapore,online,layering
TXY0JN855JE6,2024-03-10 23:58:14,NRM640490,HRK545798,109542.79,wire,Switzerland,online,layering
TX3JK8XNLO50,2024-03-11 00:00:45,HRK567574,NRM810219,1005.5,cash,Germany,online,normal
TXRXB814ZR01,2024-03-11 00:18:32,NRM333238,NRM417212,1000.18,e-transfer,Canada,online,normal
TXSKSTFQCXZ1,2024-03-11 00:43:08,NRM593554,NRM158655,189667.03,wire,Germany,online,layering
TXLTT9ML5ZUX,2024-03-11 00:48:33,MUL515922,NRM514850,8653.57,crypto,USA,online,mule_out
TXGWCRQRDOAR,2024-03-11 01:29:47,NRM662262,NRM245051,36755.62,wire,Singapore,online,layering
TXF0ZAK0IGXB,2024-03-11 02:29:47,NRM245051,NRM292401,36020.51,wire,Australia,online,layering
TXL21MVEWPIH,2024-03-11 02:43:41,NRM460663,NRM159942,530.04,wire,USA,mobile,normal
TXXW4NSZP566,2024-03-11 02:53:17,NRM684004,STR991597,1749.51,cash,Nigeria,mobile,normal
TX8VS6YZNKT9,2024-03-11 03:52:14,HRK519066,HRK618392,184565.19,wire,Australia,online,layering
TXNPC7K2I00J,2024-03-11 04:37:09,NRM207175,HRK106182,320.65,crypto,USA,ATM,normal
TXF94X9442Z0,2024-03-11 04:46:00,NRM377312,MUL154615,3801.48,wire,Canada,online,mule_in
TXGL29HZ29JU,2024-03-11 05:43:08,NRM158655,NRM922157,185873.69,wire,Japan,online,layering
TX38KY4YUOWZ,2024-03-11 05:52:11,NRM335552,NRM373903,3545.38,crypto,Brazil,third-party,normal
TXHK04H7O910,2024-03-11 06:22:59,NRM877991,HRK903013,240.11,wire,China,online,normal
TXUXMJV0AUKV,2024-03-11 06:28:02,NRM777568,NRM599948,92814.7,wire,Switzerland,online,layering
TXUTKFNBLR3L,2024-03-11 06:36:03,MUL885408,RNG824036,11933.91,wire,USA,online,mule_out
TX6TQ81F11BY,2024-03-11 07:52:14,HRK618392,NRM526156,180873.89,wire,Panama,online,layering
TX1ANWPYT3ZO,2024-03-11 08:39:52,NRM749342,NRM285652,69.56,wire,UAE,branch,normal
TX5UZGYLFB2P,2024-03-11 08:49:57,NRM918011,NRM220944,918.19,cash,South Africa,online,normal
TXPJ7FL3I34M,2024-03-11 08:56:44,NRM793384,NRM375504,90.69,wire,Nigeria,online,normal
TXHA5CZ7DBD5,2024-03-11 09:23:53,NRM801474,MUL309044,6596.46,wire,Canada,online,mule_in
TXU16U2BZQST,2024-03-11 09:46:00,MUL154615,NRM452944,3382.6,crypto,Nigeria,online,mule_out
TX8QKZTE4U8C,2024-03-11 10:19:14,NRM571029,STR206851,1196.41,wire,Australia,online,normal
TXTJXFSRUAPI,2024-03-11 10:28:02,NRM728038,HRK684482,89102.11,wire,Canada,online,layering
TXEQ8O9S4ZNM,2024-03-11 11:13:48,HRK567574,NRM213668,3000.21,wire,USA,online,normal
TXKC2KP9DFHX,2024-03-11 11:28:02,NRM599948,NRM728038,90958.41,wire,Panama,online,layering
TXZN9Y9ZMZ4Z,2024-03-11 11:32:00,NRM945964,NRM282480,813.56,cash,USA,mobile,normal
TX0ZCTHQPHW2,2024-03-11 11:55:52,NRM424308,NRM563638,894.34,ACH,Canada,online,normal
TXXCDO11KFFZ,2024-03-11 12:39:21,HRK498858,MUL442722,17158.25,wire,Russia,online,mule_in
TXKN1X14EL6W,2024-03-11 12:53:00,NRM682765,NRM877991,90449.57,wire,Australia,online,layering
TXHESH3PFI14,2024-03-11 13:33:49,NRM814825,NRM636265,1573.73,wire,Germany,branch,normal
TXTJ669REA3Y,2024-03-11 13:40:23,NRM543143,RNG824034,541.1,e-transfer,Germany,mobile,normal
TXGHCD1YN7JS,2024-03-11 14:38:15,NRM482364,NRM925622,11277.53,e-transfer,USA,branch,normal
TXX97I98UFQA,2024-03-11 15:08:54,NRM266931,NRM665579,457.75,e-transfer,China,online,normal
TX6AXU5H2JW3,2024-03-11 15:47:05,NRM543555,NRM246413,5055.56,cash,France,mobile,normal
TXIJGE6FU7RV,2024-03-11 15:47:25,NRM287330,NRM582662,2483.02,ACH,Singapore,ATM,normal
TXUGTM4KV4VV,2024-03-11 15:48:39,NRM417212,NRM487477,37.91,ACH,Canada,online,normal
TX1RHLOE20RI,2024-03-11 15:57:59,NRM182582,RNG824002,980.91,wire,Canada,online,normal
TX04J3M9IQBQ,2024-03-11 16:36:30,NRM213346,NRM808011,1289.51,check,Japan,online,normal
TXP8U86ACH12,2024-03-11 16:53:00,NRM877991,NRM454508,88640.58,wire,Russia,online,layering
TXXY9OR1ATI2,2024-03-11 17:21:20,NRM589710,NRM335612,123.49,e-transfer,Germany,online,normal
TXZT9LNBOHUX,2024-03-11 17:32:24,HRK668969,NRM738551,14598.27,e-transfer,Germany,ATM,normal
TXKFZ8X0ITYD,2024-03-11 17:44:12,NRM704596,NRM617488,74962.31,wire,Canada,online,layering
TXTR62BRIFF6,2024-03-11 17:52:54,NRM813328,MUL972335,5244.12,e-transfer,India,mobile,normal
TXMXJ5I21NKO,2024-03-11 18:23:53,MUL309044,MUL121369,6171.23,crypto,Nigeria,online,mule_out
TXCUHR5D7HFV,2024-03-11 18:47:39,NRM425498,NRM167136,3542.27,wire,Canada,online,normal
TX6QEPFV645S,2024-03-11 19:22:08,NRM712554,NRM126225,151.48,ACH,Japan,online,normal
TXCTO8Q8VLI9,2024-03-11 19:40:21,NRM745414,MUL515922,30084.11,wire,Singapore,online,layering
TXSPM60DZYAH,2024-03-11 20:14:42,RNG824030,RNG824031,89536.3,ACH,Canada,online,fraud_ring
TXYX9WQR5ERT,2024-03-11 20:39:21,MUL442722,NRM522179,15763.07,crypto,Nigeria,online,mule_out
